Filtering the log data using "process == "Voxa""
Timestamp                       Thread     Type        Activity             PID    TTL  
2026-04-08 00:31:23.536138-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key NSAutomaticWindowAnimationsEnabled in CFPrefsSearchListSource<0xaaf8f5b80> (Domain: com.lufermalgo.voxa, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:23.536151-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key reduceMotion in CFPrefsSearchListSource<0xab0c72180> (Domain: com.apple.universalaccess, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:23.536158-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key ApplePersistenceIgnoreState in CFPrefsSearchListSource<0xaaf8f5b80> (Domain: com.lufermalgo.voxa, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:23.536164-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key ApplePersistenceIgnoreStateQuietly in CFPrefsSearchListSource<0xaaf8f5b80> (Domain: com.lufermalgo.voxa, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:23.536201-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key increaseContrast in CFPrefsSearchListSource<0xab0c72180> (Domain: com.apple.universalaccess, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:23.536209-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key increaseContrast in CFPrefsSearchListSource<0xab0c72180> (Domain: com.apple.universalaccess, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:23.536223-0500 0x6d75cf   Info        0x0                  48909  0    Voxa: (AppKit) [com.apple.AppKit:Window] Window <TaoWindow: 0xab12dcf00> windowNumber=1dd57 ordered front from a non-active application and may order beneath the active application's windows.
2026-04-08 00:31:23.536298-0500 0x6d75cf   Info        0x0                  48909  0    Voxa: (AppKit) [com.apple.AppKit:Window] order window front conditionally: 1dd57 related: 0
2026-04-08 00:31:23.536331-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] CopyFrontApplication() = <private>
2026-04-08 00:31:23.536365-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (HIServices) [com.apple.hiservices:processmgr] GetFrontProcess(), psn=0x0,0x170e70d result=0
2026-04-08 00:31:23.536442-0500 0x6d75cf   Info        0x0                  48909  0    Voxa: (SkyLight) [com.apple.SkyLight:processes] 0[outside of RPC]: SLSSetFrontProcessWithInfo(0x0-0x2 window=0 options=0x1
2026-04-08 00:31:23.539667-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:23.539806-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key cursorIsCustomized in CFPrefsSearchListSource<0xab0c72180> (Domain: com.apple.universalaccess, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:23.539907-0500 0x6d75cf   Info        0x0                  48909  0    Voxa: (AppKit) [com.apple.AppKit:Window] order window front conditionally: 1dd57 related: 0
2026-04-08 00:31:23.540261-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key cursorIsCustomized in CFPrefsSearchListSource<0xab0c72180> (Domain: com.apple.universalaccess, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:23.540502-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:23.540580-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:23.540718-0500 0x6d75cf   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ProcessSwapping] 0x11f0bc0e0 - [PID=0] WebProcessCache::setApplicationIsActive: (isActive=1)
2026-04-08 00:31:23.540770-0500 0x6d75cf   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ProcessSwapping] 0x11f0bc1c0 - [PID=0] WebProcessCache::setApplicationIsActive: (isActive=1)
2026-04-08 00:31:23.540891-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value <private> for key DisplayUseForcedGray in CFPrefsPlistSource<0xab0ef1a80> (Domain: com.apple.CoreGraphics, User: kCFPreferencesCurrentUser, ByHost: No, Container: (null), Contents Need Refresh: No)
2026-04-08 00:31:23.540955-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key com.apple.coremedia.optimizeVideoStreamingOnBattery in CFPrefsPlistSource<0xab0c70300> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-04-08 00:31:23.541006-0500 0x6d75cf   Default     0x0                  48909  0    Voxa: (MediaToolbox) [com.apple.coremedia:] <<<< Alt >>>> fpSupport_GetVideoRangeForCoreDisplayWithPreference: displayID 1 reported potentialHeadRoom=2 wideColorSupported=YES marz=NO almd=NO deviceAllowsHDR=YES isBuiltinPanel=YES externalPanel=YES prefersHDR10=NO
2026-04-08 00:31:23.541134-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value <private> for key DisplayUseForcedGray in CFPrefsPlistSource<0xab0ef1a80> (Domain: com.apple.CoreGraphics, User: kCFPreferencesCurrentUser, ByHost: No, Container: (null), Contents Need Refresh: No)
2026-04-08 00:31:23.541176-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key com.apple.coremedia.optimizeVideoStreamingOnBattery in CFPrefsPlistSource<0xab0c70300> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesAnyUser, ByHost: Yes, Container: (null), Contents Need Refresh: No)
2026-04-08 00:31:23.541241-0500 0x6d75cf   Default     0x0                  48909  0    Voxa: (MediaToolbox) [com.apple.coremedia:] <<<< Alt >>>> fpSupport_GetVideoRangeForCoreDisplayWithPreference: displayID 1 reported potentialHeadRoom=2 wideColorSupported=YES marz=NO almd=NO deviceAllowsHDR=YES isBuiltinPanel=YES externalPanel=YES prefersHDR10=NO
2026-04-08 00:31:23.541633-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key AppleReduceDesktopTinting in CFPrefsSearchListSource<0xaaf8f5b80> (Domain: com.lufermalgo.voxa, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:23.541738-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key NSGlassDiffusionSetting in CFPrefsSearchListSource<0xaaf8f5b80> (Domain: com.lufermalgo.voxa, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:23.542090-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:23.542198-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:23.544035-0500 0x6d75cf   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ActivityState] PageClientImpl 0x11f000180 isViewVisible(): viewWindow 0xab12dcf00, window visible 1, view hidden 0, window occluded 1
2026-04-08 00:31:23.544060-0500 0x6d75cf   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ActivityState] PageClientImpl 0x11f000180 isViewVisible(): viewWindow 0xab12dcf00, window visible 1, view hidden 0, window occluded 1
2026-04-08 00:31:23.544067-0500 0x6d75cf   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ActivityState] PageClientImpl 0x11f000180 isViewVisible(): viewWindow 0xab12dcf00, window visible 1, view hidden 0, window occluded 1
2026-04-08 00:31:23.544092-0500 0x6d75cf   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ViewState] 0xab0cf8e18 - [pageProxyID=32, webPageID=33, PID=48915] WebPageProxy::viewIsBecomingInvisible:
2026-04-08 00:31:23.544110-0500 0x6d75cf   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ScreenTime] Screen Time has updated to use the system shield for any blocked URL.
2026-04-08 00:31:23.545208-0500 0x6d75cf   Default     0xcc6733             48909  0    Voxa: (WebKit) [com.apple.WebKit:Process] WebProcessPool::initializeAccessibility
2026-04-08 00:31:23.546740-0500 0x6d75cf   Activity    0xcc696b             48909  0    Voxa: (TCC) TCCAccessRequest() IPC
2026-04-08 00:31:23.546757-0500 0x6d75cf   Default     0xcc696b             48909  0    Voxa: (libxpc.dylib) [com.apple.xpc:connection] [0xab1505900] activating connection: mach=true listener=false peer=false name=com.apple.tccd.system
2026-04-08 00:31:23.546829-0500 0x6d75cf   Info        0xcc696b             48909  0    Voxa: (TCC) [com.apple.TCC:access] SEND: 0/7 synchronous to com.apple.tccd.system: request: msgID=48909.7, function=TCCAccessRequest, service=kTCCServiceAccessibility, target_token={pid:48761, auid:501, euid:501},
2026-04-08 00:31:23.547635-0500 0x6d75cf   Info        0xcc696b             48909  0    Voxa: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0xaaf899700> { count = 5, transaction: 0, voucher = 0x0, contents =
	"prompt_type" => <uint64: 0x94a01388b4d302f7>: 0
	"auth_value" => <uint64: 0x94a01388b4d302e7>: 2
	"result" => <bool: 0x1f3f1fff0>: true
	"auth_version" => <uint64: 0x94a01388b4d302ff>: 1
	"auth_reason" => <uint64: 0x94a01388b4d302af>: 11
}
2026-04-08 00:31:23.547651-0500 0x6d75cf   Default     0xcc696b             48909  0    Voxa: (libxpc.dylib) [com.apple.xpc:connection] [0xab1505900] invalidated after the last release of the connection object
2026-04-08 00:31:23.558592-0500 0x6d769b   Debug       0x0                  48909  0    Voxa: (WebKit) [com.apple.defaults:User Defaults] WebContent[48915] found no value for key NSAccessibilityLogRequests in CFPrefsSearchListSource<0x7911bc000> (Domain: com.apple.WebKit.WebContent, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:23.558616-0500 0x6d769b   Debug       0x0                  48909  0    Voxa: (WebKit) [com.apple.defaults:User Defaults] WebContent[48915] found no value for key NSDisableAutomaticTerminationAfterAccessibilityRequest in CFPrefsSearchListSource<0x7911bc000> (Domain: com.apple.WebKit.WebContent, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:23.560443-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.AppKit:AutomaticTermination] WebContent[48915] void _NSDisableAutomaticTerminationAndLog(NSString *) NSAccessibility Request Received
2026-04-08 00:31:23.560544-0500 0x6d769b   Debug       0x0                  48909  0    Voxa: (WebKit) [com.apple.defaults:User Defaults] WebContent[48915] found no value for key NSCacheAccessibilityChildren in CFPrefsSearchListSource<0x7911bc000> (Domain: com.apple.WebKit.WebContent, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:23.561338-0500 0x6d769b   Debug       0x0                  48909  0    Voxa: (WebKit) [com.apple.defaults:User Defaults] WebContent[48915] found no value for key NSDelayFlushingAccessibilityChildCache in CFPrefsSearchListSource<0x7911bc000> (Domain: com.apple.WebKit.WebContent, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:23.561962-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key cursorIsCustomized in CFPrefsSearchListSource<0xab0c72180> (Domain: com.apple.universalaccess, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:23.562231-0500 0x6d75cf   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ActivityState] PageClientImpl 0x11f000180 isViewVisible(): viewWindow 0xab12dcf00, window visible 1, view hidden 0, window occluded 0
2026-04-08 00:31:23.562239-0500 0x6d75cf   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ViewState] 0xab0cf8e18 - [pageProxyID=32, webPageID=33, PID=48915] WebPageProxy::updateActivityState: view visibility state changed 0 -> 1
2026-04-08 00:31:23.562244-0500 0x6d75cf   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ActivityState] PageClientImpl 0x11f000180 isViewVisible(): viewWindow 0xab12dcf00, window visible 1, view hidden 0, window occluded 0
2026-04-08 00:31:23.562247-0500 0x6d75cf   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ActivityState] PageClientImpl 0x11f000180 isViewVisible(): viewWindow 0xab12dcf00, window visible 1, view hidden 0, window occluded 0
2026-04-08 00:31:23.562250-0500 0x6d75cf   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ViewState] 0xab0cf8e18 - [pageProxyID=32, webPageID=33, PID=48915] WebPageProxy::viewIsBecomingVisible:
2026-04-08 00:31:23.562258-0500 0x6d75cf   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ScreenTime] Screen Time has updated to use the system shield for any blocked URL.
2026-04-08 00:31:23.562279-0500 0x6d75cf   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ProcessSuspension] 0xab0cf8e18 - [pageProxyID=32, webPageID=33, PID=48915] WebPageProxy::updateThrottleState: UIProcess is taking a foreground assertion because the view is visible
2026-04-08 00:31:23.562285-0500 0x6d75cf   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x11f0dd290 - [PID=48915] ProcessThrottler::setThrottleState: Updating process assertion type to 3 (foregroundActivities=1, backgroundActivities=3)
2026-04-08 00:31:23.562414-0500 0x6d75cf   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x11f0dd200 - [PID=48915] WebProcessProxy::didChangeThrottleState: type=2
2026-04-08 00:31:23.562455-0500 0x6d75cf   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x11f0dd200 - [PID=48915] WebProcessProxy::didChangeThrottleState(Foreground) Taking foreground assertion for network process
2026-04-08 00:31:23.562493-0500 0x6d75cf   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x11f100150 - [PID=48915, throttler=0x11f0dd290] ProcessThrottler::Activity::Activity: Starting foreground activity / 'View is visible'
2026-04-08 00:31:23.562512-0500 0x6d75cf   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x11f100180 - [PID=48915, throttler=0x11f0dd290] ProcessThrottler::Activity::invalidate: Ending background activity / 'View was recently visible'
2026-04-08 00:31:23.562416-0500 0x6d7694   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x11f144300 - ProcessAssertion::acquireSync Trying to take RBS assertion 'WebProcess Foreground Assertion' for process with PID=48915
2026-04-08 00:31:23.562635-0500 0x6d7694   Info        0x0                  48909  0    Voxa: (RunningBoardServices) [com.apple.runningboard:assertion] Acquiring assertion: <RBSAssertionDescriptor| "WebProcess Foreground Assertion" ID:(null) target:48915<WebProcess48915>>
2026-04-08 00:31:23.563331-0500 0x6d7694   Debug       0x0                  48909  0    Voxa: (RunningBoardServices) [com.apple.runningboard:assertion] Adding assertion 408-48909-194670 to dictionary
2026-04-08 00:31:23.563345-0500 0x6d7694   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x11f144300 - ProcessAssertion::acquireSync Successfully took RBS assertion 'WebProcess Foreground Assertion' for process with PID=48915
2026-04-08 00:31:23.563937-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ActivityState] WebContent[48915] 0x10d179568 - UserActivity::Impl::beginActivity: description=App nap disabled for page due to user activity
2026-04-08 00:31:23.564975-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:PerformanceLogging] WebContent[48915]: PerformanceMonitor::measureCPUUsageInActivityState: Process is using 0.2% CPU in state: <private>
2026-04-08 00:31:23.615937-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.CFBundle:resources] Resource lookup at <private>
	Request       : InfoPlist type: strings
	Result        : None
2026-04-08 00:31:23.615959-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.CFBundle:resources] Resource lookup at <private>
	Request       : InfoPlist type: stringsdict
	Result        : None
2026-04-08 00:31:23.616006-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.CFBundle:resources] Resource lookup at <private>
	Request       : InfoPlist type: strings
	Result        : None
2026-04-08 00:31:23.616014-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.CFBundle:resources] Resource lookup at <private>
	Request       : InfoPlist type: stringsdict
	Result        : None
2026-04-08 00:31:23.616029-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.CFBundle:resources] Resource lookup at <private>
	Request       : InfoPlist type: strings
	Result        : None
2026-04-08 00:31:23.616037-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.CFBundle:resources] Resource lookup at <private>
	Request       : InfoPlist type: stringsdict
	Result        : None
2026-04-08 00:31:23.616064-0500 0x6d7694   Info        0x0                  48909  0    Voxa: (AppKit) [com.apple.AppKit:WindowTab] Indexing 3 items
2026-04-08 00:31:23.616075-0500 0x6d7694   Debug       0x0                  48909  0    Voxa: (CoreSpotlight) [com.apple.corespotlight:index] Opening an index batch for index:<private>
2026-04-08 00:31:23.616082-0500 0x6d7694   Debug       0x0                  48909  0    Voxa: (CoreSpotlight) [com.apple.corespotlight:index] Batching deletes for 0 identifiers
2026-04-08 00:31:23.616093-0500 0x6d7694   Debug       0x0                  48909  0    Voxa: (CoreSpotlight) [com.apple.corespotlight:index] Batching 3 items
2026-04-08 00:31:23.616101-0500 0x6d7694   Debug       0x0                  48909  0    Voxa: (CoreSpotlight) [com.apple.corespotlight:index] Finishing index batch
2026-04-08 00:31:23.616106-0500 0x6d7694   Activity    0xcc69c0             48909  0    Voxa: (CoreSpotlight) end-index-batch
2026-04-08 00:31:23.616111-0500 0x6d7694   Debug       0xcc69c0             48909  0    Voxa: (CoreSpotlight) [com.apple.corespotlight:index] (<private>) indexSearchableItems, clientState:<private>/0, protectionClass:(null), items/3:<private>, deleteIdentifiers/0:<private>, options:0x0
2026-04-08 00:31:23.616205-0500 0x6d7694   Activity    0xcc69c1             48909  0    Voxa: (CoreSpotlight) index-items
2026-04-08 00:31:23.616284-0500 0x6d7694   Debug       0x0                  48909  0    Voxa: (CoreSpotlight) [com.apple.corespotlight:default] index items: 3, bytes: 1751
2026-04-08 00:31:23.616555-0500 0x6d7694   Debug       0xcc69c0             48909  0    Voxa: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: <private>, key: <private>, value: (null), table: FoundationErrors, localizationNames: (null), result: Couldn’t communicate with a helper application.
2026-04-08 00:31:23.616580-0500 0x6d7694   Debug       0xcc69c0             48909  0    Voxa: (CoreSpotlight) [com.apple.corespotlight:default] ~~~ retryIfNecessaryWithError: Error Domain=NSCocoaErrorDomain Code=4097
2026-04-08 00:31:23.616612-0500 0x6d7a8c   Debug       0xcc69c0             48909  0    Voxa: (CoreSpotlight) [com.apple.corespotlight:default] index items: 3, bytes: 1751
2026-04-08 00:31:23.616776-0500 0x6d7a8c   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: <private>, key: <private>, value: (null), table: FoundationErrors, localizationNames: (null), result: Couldn’t communicate with a helper application.
2026-04-08 00:31:23.616793-0500 0x6d7a8c   Debug       0x0                  48909  0    Voxa: (CoreSpotlight) [com.apple.corespotlight:default] ~~~ retryIfNecessaryWithError: Error Domain=NSCocoaErrorDomain Code=4097
2026-04-08 00:31:23.616826-0500 0x6d7a8c   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: <private>, key: <private>, value: (null), table: FoundationErrors, localizationNames: (null), result: Couldn’t communicate with a helper application.
2026-04-08 00:31:23.616841-0500 0x6d7a8c   Debug       0x0                  48909  0    Voxa: (CoreSpotlight) [com.apple.corespotlight:index] Finished request:<private>, error:Error Domain=CSIndexErrorDomain Code=-1003 UserInfo={NSUnderlyingError=0xab06a2c10 {Error Domain=NSCocoaErrorDomain Code=4097}}
2026-04-08 00:31:23.616858-0500 0x6d7a8c   Debug       0x0                  48909  0    Voxa: (CoreSpotlight) [com.apple.corespotlight:index] <private>, request:<private>
2026-04-08 00:31:23.619779-0500 0x6d75cf   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ViewState] 0x11f154400 [pageProxyID=32, webPageID=33, PID=48915, DisplayID=1] RemoteLayerTreeDrawingAreaProxyMac::scheduleDisplayRefreshCallbacks
2026-04-08 00:31:23.645142-0500 0x6d75cf   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ViewState] 0x11f154400 [pageProxyID=32, webPageID=33, PID=48915, DisplayID=1] RemoteLayerTreeDrawingAreaProxyMac::didRefreshDisplay
2026-04-08 00:31:23.790944-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key AppleSavedCurrentInputSource in CFPrefsPlistSource<0xab0c73f80> (Domain: com.apple.HIToolbox, User: kCFPreferencesCurrentUser, ByHost: No, Container: (null), Contents Need Refresh: No)
2026-04-08 00:31:23.899421-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:23.908642-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:23.919677-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:23.936342-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:23.953007-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:23.969668-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:23.986338-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.003012-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.019677-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.036352-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.053037-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.069784-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.086570-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.103008-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.119683-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.136330-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.153086-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.169637-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.186300-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.202960-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.219626-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:24.224009-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key cursorIsCustomized in CFPrefsSearchListSource<0xab0c72180> (Domain: com.apple.universalaccess, Container: (null) Non-launch persona: 0)
